Devices,,,,,,,,,,
2000,,,,,,,,,,
,,AMTI-AP - Force,,,AMTI-AP - Moment,,,AMTI-AP - CoP,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
4811,0,28.6765,-82.151,566.534,50423,-71053.8,-8783.5,125.418,89.0027,0.0000189377
4811,1,27.402,-82.2625,572.681,54488,-68743.6,-8885.18,120.038,95.1455,0.0000181253
4811,2,26.1275,-82.374,578.828,58553,-66433.3,-8986.87,114.772,101.158,0.0000173301
4811,3,26.3011,-83.3725,580.028,56674.4,-68674.3,-8251.2,118.398,97.7097,0.0000178777
4811,4,26.4748,-84.371,581.227,54795.7,-70915.4,-7515.54,122.01,94.2759,0.000018423
4811,5,26.5615,-83.2864,581.488,56163.1,-69976.9,-8354.96,120.341,96.5851,0.000018171
4811,6,26.6482,-82.2017,581.749,57530.5,-69038.5,-9194.38,118.674,98.8922,0.0000179193
4811,7,25.1181,-82.5449,586.744,56938,-69925.5,-9432.19,119.175,97.0407,0.000017995
4812,0,23.588,-82.888,591.739,56345.6,-70812.4,-9670,119.668,95.2204,0.0000180694
4812,1,24.0573,-82.4151,589.7,57633.1,-69867.6,-10009.2,118.48,97.7328,0.00001789
4812,2,24.5267,-81.9421,587.662,58920.6,-68922.8,-10348.3,117.283,100.263,0.0000177092
4812,3,24.4664,-81.5199,583.471,55758.9,-71037.9,-10738.8,121.751,95.5641,0.0000183838
4812,4,24.406,-81.0977,579.28,52597.2,-73153,-11129.3,126.283,90.7976,0.0000190681
4812,5,24.4939,-81.1894,585.776,53152.1,-73111.5,-11187,124.811,90.7378,0.000018846
4812,6,24.5817,-81.2812,592.272,53706.9,-73070,-11244.7,123.372,90.6794,0.0000186287
4812,7,24.1751,-81.2556,591.333,55990,-72291.1,-11359.4,122.251,94.6844,0.0000184594
4813,0,23.7685,-81.23,590.394,58273.1,-71512.3,-11474,121.126,98.7021,0.0000182896
4813,1,24.2536,-81.2247,587.146,56428.7,-72158.9,-11641.6,122.898,96.1068,0.000018557
4813,2,24.7388,-81.2195,583.898,54584.3,-72805.6,-11809.2,124.689,93.4827,0.0000188275
4813,3,24.3643,-81.0035,585.998,56305.5,-70753.3,-11670.4,120.74,96.0849,0.0000182312
4813,4,23.9898,-80.7875,588.097,58026.7,-68701.1,-11531.6,116.819,98.6685,0.0000176392
4813,5,23.1517,-81.2509,588.627,58045.4,-69027.6,-11517,117.269,98.6115,0.0000177071
4813,6,22.3135,-81.7143,589.156,58064.1,-69354.2,-11502.5,117.718,98.5546,0.0000177749
4813,7,22.8806,-82.3797,587.363,56925.9,-71298.9,-10803.3,121.388,96.9177,0.0000183291
4814,0,23.4476,-83.0451,585.57,55787.6,-73243.6,-10104.1,125.081,95.2707,0.0000188867
4814,1,23.897,-82.9705,583.295,55451.1,-71706.8,-10457.2,122.934,95.0653,0.0000185625
4814,2,24.3464,-82.8958,581.02,55114.5,-70169.9,-10810.3,120.77,94.8583,0.0000182358
4814,3,25.1123,-83.289,584.618,54665.5,-72106.4,-10510.4,123.339,93.5064,0.0000186237
4814,4,25.8781,-83.6821,588.216,54216.4,-74042.8,-10210.5,125.877,92.171,0.0000190069
4814,5,25.0777,-83.3387,588.193,56788.5,-71427.2,-10696.2,121.435,96.5474,0.0000183362
4814,6,24.2774,-82.9952,588.17,59360.5,-68811.6,-11181.8,116.993,100.924,0.0000176654
4814,7,23.9474,-83.0374,585.426,56574.7,-71023.7,-11283.8,121.32,96.6385,0.0000183188
4815,0,23.6174,-83.0795,582.683,53789,-73235.9,-11385.7,125.687,92.3126,0.0000189783
4815,1,23.9858,-82.7473,586.446,56003.9,-71349.1,-11083.7,121.664,95.497,0.0000183707
4815,2,24.3542,-82.4152,590.21,58218.8,-69462.4,-10781.8,117.691,98.6408,0.0000177709
4815,3,22.9278,-82.6714,592.543,57963.5,-70295.1,-10477.2,118.633,97.8215,0.0000179131
4815,4,21.5015,-82.9276,594.877,57708.1,-71127.7,-10172.6,119.567,97.0085,0.0000180541
4815,5,22.6262,-83.5754,590.383,55646.7,-72623.6,-9723.63,123.011,94.2553,0.0000185742
4815,6,23.7509,-84.2232,585.889,53585.3,-74119.6,-9274.7,126.508,91.4598,0.0000191021
4815,7,23.6972,-83.9408,591.537,55730,-72718.6,-9180.89,122.932,94.2121,0.0000185622
4816,0,23.6436,-83.6584,597.185,57874.6,-71317.6,-9087.09,119.423,96.9124,0.0000180324
4816,1,23.6475,-83.9861,598.554,57423.5,-71437,-8927.92,119.349,95.937,0.0000180212
4816,2,23.6514,-84.3137,599.924,56972.5,-71556.5,-8768.76,119.276,94.9661,0.0000180102
4816,3,23.4619,-84.2004,594.38,55349.8,-73260.7,-9234.6,123.256,93.122,0.0000186111
4816,4,23.2724,-84.0871,588.835,53727.1,-74964.9,-9700.44,127.31,91.2431,0.0000192233
4816,5,22.7335,-84.7237,598.815,56708.9,-74101.4,-9455.5,123.747,94.7017,0.0000186852
4816,6,22.1947,-85.3603,608.795,59690.6,-73237.8,-9210.55,120.3,98.047,0.0000181647
4816,7,22.7828,-85.0842,595.592,54618,-74869.5,-10292.7,125.706,91.7037,0.0000189811
4817,0,23.3709,-84.8081,582.388,49545.4,-76501.1,-11374.9,131.358,85.0728,0.0000198344
4817,1,23.4437,-85.6815,589.861,52659.6,-76809.3,-10805.9,130.216,89.2746,0.0000196621
4817,2,23.5165,-86.555,597.333,55773.7,-77117.5,-10236.8,129.103,93.3712,0.000019494
4817,3,23.4551,-86.5694,601.74,56473.8,-74872.9,-10969.3,124.427,93.8509,0.000018788
4817,4,23.3937,-86.5838,606.147,57173.9,-72628.2,-11701.8,119.82,94.3236,0.0000180922
4817,5,23.7505,-87.5851,596.941,54402.8,-73397.8,-11342,122.957,91.136,0.0000185659
4817,6,24.1073,-88.5864,587.735,51631.6,-74167.4,-10982.2,126.192,87.8485,0.0000190545
4817,7,23.8161,-88.9491,586.395,50891.6,-75146.3,-10770.9,128.15,86.7872,0.0000193501
4818,0,23.5249,-89.3118,585.055,50151.5,-76125.2,-10559.5,130.116,85.7211,0.000019647
4818,1,23.5159,-88.9472,584.833,51455.4,-75554,-10485.6,129.189,87.983,0.000019507
4818,2,23.5069,-88.5827,584.612,52759.2,-74982.8,-10411.6,128.261,90.2466,0.0000193668
4818,3,22.5658,-88.1668,596.41,56253.2,-73292.8,-10216.3,122.89,94.3197,0.0000185559
4818,4,21.6247,-87.751,608.208,59747.2,-71602.8,-10020.9,117.727,98.2348,0.0000177764
4818,5,22.4703,-86.9116,594.093,55591.8,-73893,-10561,124.38,93.5743,0.0000187808
4818,6,23.316,-86.0723,579.977,51436.4,-76183.3,-11101,131.356,88.687,0.0000198341
4818,7,22.6306,-86.4862,590.59,51114.3,-77316,-10213.5,130.913,86.548,0.0000197674
4819,0,21.9452,-86.9001,601.202,50792.2,-78448.8,-9326.05,130.487,84.4845,0.0000197029
4819,1,22.633,-86.303,604.7,54238.8,-75705.3,-9810.18,125.195,89.6955,0.0000189039
4819,2,23.3209,-85.7059,608.197,57685.4,-72961.9,-10294.3,119.964,94.8466,0.0000181141
4819,3,23.7451,-85.0886,610.829,57157.6,-73776.8,-10264.4,120.781,93.5738,0.0000182375
4819,4,24.1693,-84.4714,613.461,56629.8,-74591.7,-10234.5,121.592,92.312,0.0000183598
4819,5,24.6005,-84.759,602.286,52879.6,-76774.3,-10377.9,127.472,87.7982,0.0000192477
4819,6,25.0317,-85.0467,591.11,49129.3,-78956.9,-10521.4,133.574,83.1136,0.0000201691
4819,7,24.3396,-84.8755,599.379,52110.1,-77753.4,-10531.5,129.723,86.9401,0.0000195877
4820,0,23.6475,-84.7043,607.648,55090.9,-76549.8,-10541.7,125.977,90.6625,0.000019022
4820,1,23.622,-84.7485,603.531,53350.4,-78640,-10993.1,130.3,88.397,0.0000196747
4820,2,23.5966,-84.7927,599.415,51609.9,-80730.2,-11444.5,134.682,86.1004,0.0000203364
4820,3,22.8205,-85.64,607.419,54040.8,-78221.8,-10987.5,128.777,88.9679,0.0000194449
4820,4,22.0445,-86.4873,615.423,56471.7,-75713.5,-10530.6,123.027,91.7607,0.0000185765
4820,5,22.5046,-86.3157,614.525,55780.9,-76085.9,-10932.5,123.813,90.7707,0.0000186952
4820,6,22.9646,-86.1441,613.627,55090.2,-76458.4,-11334.4,124.601,89.7779,0.0000188142
4820,7,22.396,-86.9096,606.46,51420.9,-78896.3,-11569.5,130.093,84.7886,0.0000196435
4821,0,21.8273,-87.6752,599.293,47751.7,-81334.2,-11804.6,135.717,79.6801,0.0000204927
4821,1,21.7503,-87.3279,597.87,48900.6,-80200.4,-12064.1,134.143,81.7914,0.0000202551
4821,2,21.6734,-86.9807,596.446,50049.6,-79066.5,-12323.7,132.563,83.9129,0.0000200164
4821,3,21.0736,-87.001,601.079,51781.1,-76733,-12242.9,127.659,86.1469,0.0000192759
4821,4,20.4738,-87.0212,605.712,53512.7,-74399.5,-12162,122.83,88.3467,0.0000185468
4821,5,20.5144,-87.1223,605.576,54134,-74626.2,-11815.9,123.232,89.3927,0.0000186075
4821,6,20.5549,-87.2233,605.439,54755.4,-74853,-11469.7,123.634,90.4391,0.0000186682
4821,7,20.0329,-88.575,604.046,53127.2,-77174.6,-11039.6,127.763,87.9523,0.0000192917
4822,0,19.511,-89.9268,602.652,51499,-79496.3,-10609.5,131.911,85.454,0.000019918
4822,1,19.2998,-89.3278,602.819,53043.6,-76943.5,-11047.7,127.639,87.9926,0.000019273
4822,2,19.0887,-88.7288,602.987,54588.3,-74390.8,-11485.9,123.371,90.5298,0.0000186284
4822,3,20.1471,-89.0302,611.805,54986.9,-76038,-11101.5,124.285,89.8765,0.0000187665
4822,4,21.2054,-89.3315,620.623,55385.5,-77685.1,-10717.2,125.173,89.2418,0.0000189006
4822,5,20.583,-90.9727,609.717,50928.5,-79547.5,-10055.3,130.466,83.5281,0.0000196999
4822,6,19.9605,-92.6138,598.81,46471.5,-81409.9,-9393.4,135.953,77.6063,0.0000205283
4822,7,20.1618,-91.4201,597.248,48066.9,-80842,-10219.4,135.357,80.4806,0.0000204384
4823,0,20.3631,-90.2263,595.686,49662.3,-80274,-11045.4,134.759,83.3699,0.000020348
4823,1,21.214,-90.6733,603.735,51931.9,-78662.8,-10274.6,130.294,86.0176,0.0000196738
4823,2,22.0649,-91.1203,611.785,54201.4,-77051.6,-9503.72,125.946,88.5956,0.0000190173
4823,3,21.9336,-89.9003,612.442,53045.3,-78145.7,-10159.5,127.597,86.6128,0.0000192666
4823,4,21.8024,-88.6803,613.099,51889.2,-79239.8,-10815.2,129.245,84.6343,0.0000195154
4823,5,21.9413,-89.2707,608.472,50273.6,-81575,-10185.5,134.065,82.6227,0.0000202433
4823,6,22.0802,-89.8611,603.846,48658.1,-83910.1,-9555.8,138.96,80.5803,0.0000209823
4823,7,23.2039,-89.2059,599.874,46722.7,-83444.6,-10225.3,139.104,77.8875,0.000021004
4824,0,24.3275,-88.5507,595.903,44787.3,-82979.1,-10894.9,139.249,75.1588,0.0000210261
4824,1,24.7343,-89.0303,602.471,48291.3,-80577.5,-10024.1,133.745,80.1555,0.0000201949
4824,2,25.1411,-89.5099,609.038,51795.3,-78175.9,-9153.42,128.36,85.0443,0.0000193818
4824,3,24.8957,-89.526,611.548,50397.6,-78637,-10124.7,128.587,82.4099,0.0000194161
4824,4,24.6502,-89.5421,614.057,48999.9,-79098.1,-11096,128.812,79.797,0.0000194501
4824,5,24.0738,-89.7672,613.378,50645.8,-79059.6,-10562.9,128.892,82.5687,0.0000194622
4824,6,23.4974,-89.9923,612.699,52291.8,-79021,-10029.7,128.972,85.3466,0.0000194742
4824,7,23.6018,-89.0877,609.82,51236.1,-78696.9,-10833,129.05,84.0184,0.0000194859
4825,0,23.7062,-88.1831,606.941,50180.4,-78372.9,-11636.2,129.128,82.6777,0.0000194978
4825,1,23.5911,-88.4904,603.927,45882.4,-81453,-11471.8,134.872,75.9735,0.0000203652
4825,2,23.4759,-88.7977,600.913,41584.4,-84533.2,-11307.4,140.675,69.2021,0.0000212413
4825,3,22.1903,-88.4716,603.663,45722,-80871.7,-11194,133.968,75.7409,0.0000202287
4825,4,20.9046,-88.1454,606.413,49859.6,-77210.2,-11080.6,127.323,82.2205,0.0000192252
4825,5,22.2064,-88.6004,600.023,47373.7,-78919.4,-10831.2,131.527,78.9531,0.0000198601
4825,6,23.5081,-89.0554,593.634,44887.8,-80628.5,-10581.8,135.822,75.6153,0.0000205085
4825,7,24.6009,-88.8284,590.285,45246.6,-80876,-9898.08,137.012,76.6521,0.0000206882
4826,0,25.6936,-88.6014,586.936,45605.3,-81123.5,-9214.36,138.215,77.7007,0.0000208699
4826,1,24.6911,-87.6828,591.677,45755.9,-79619.9,-9572.19,134.567,77.3326,0.000020319
4826,2,23.6886,-86.7642,596.417,45906.5,-78116.3,-9930.03,130.976,76.9705,0.0000197768
4826,3,23.7416,-86.5642,600.592,48671.8,-77875,-10061.4,129.664,81.0398,0.0000195787
4826,4,23.7946,-86.3643,604.766,51437.1,-77633.7,-10192.7,128.37,85.0529,0.0000193833
4826,5,24.5696,-86.1174,598.809,48155.4,-80409.9,-10471.3,134.283,80.4186,0.0000202762
4826,6,25.3445,-85.8705,592.852,44873.7,-83186,-10749.9,140.315,75.6912,0.000021187
4826,7,25.2718,-86.5348,595.241,43734.9,-83948.1,-10084.6,141.032,73.4743,0.0000212952
4827,0,25.1991,-87.1992,597.631,42596.2,-84710.2,-9419.34,141.743,71.2751,0.0000214026
4827,1,24.7278,-86.3416,600.418,43974.9,-83103.2,-10124.5,138.409,73.2405,0.0000208992
4827,2,24.2565,-85.4841,603.204,45353.6,-81496.3,-10829.6,135.106,75.1878,0.0000204004
4827,3,24.89,-84.8163,611.322,47721.7,-81241.6,-10996.1,132.895,78.0632,0.0000200666
4827,4,25.5234,-84.1485,619.439,50089.8,-80986.9,-11162.6,130.742,80.8632,0.0000197416
4827,5,27.0417,-84.8729,607.515,45230.3,-83409.3,-10484,137.296,74.4514,0.0000207311
4827,6,28.56,-85.5973,595.59,40370.7,-85831.7,-9805.4,144.112,67.7828,0.0000217603
4827,7,27.5143,-85.2665,599.528,41093.3,-84388.4,-10097.4,140.758,68.5427,0.0000212539
4828,0,26.4685,-84.9357,603.465,41815.8,-82945.1,-10389.4,137.448,69.2928,0.0000207541
4828,1,26.6763,-86.078,608.635,44373.4,-82613.3,-9612.97,135.735,72.9064,0.0000204955
4828,2,26.8841,-87.2203,613.805,46931,-82281.5,-8836.51,134.052,76.4592,0.0000202412
4828,3,27.9425,-87.6864,606.405,43895.9,-85277.5,-8559.35,140.628,72.3871,0.0000212342
4828,4,29.0008,-88.1525,599.005,40860.7,-88273.5,-8282.19,147.367,68.2143,0.0000222518
4828,5,28.7532,-87.5555,601.59,42401.4,-84950.3,-8774.88,141.21,70.4822,0.0000213221
4828,6,28.5056,-86.9585,604.176,43942.1,-81627.2,-9267.57,135.105,72.7307,0.0000204003
4828,7,28.8255,-87.6127,606.646,44603.2,-81709.3,-9065.2,134.69,73.5242,0.0000203376
4829,0,29.1454,-88.2669,609.117,45264.3,-81791.3,-8862.84,134.278,74.3113,0.0000202755
4829,1,29.0614,-89.4866,602.813,43692,-83616,-8851.96,138.71,72.4803,0.0000209446
4829,2,28.9775,-90.7064,596.509,42119.8,-85440.7,-8841.09,143.235,70.6105,0.0000216278
4829,3,30.0952,-89.5946,600.732,42571.3,-83387.4,-8947.77,138.81,70.8656,0.0000209597
4829,4,31.2129,-88.4829,604.956,43022.7,-81334.1,-9054.45,134.446,71.1171,0.0000203008
4829,5,30.8926,-88.8663,595.967,39960.8,-83236.8,-9061.05,139.667,67.052,0.0000210891
4829,6,30.5722,-89.2497,586.978,36898.8,-85139.6,-9067.66,145.047,62.8624,0.0000219015
4829,7,31.0181,-89.2732,588.494,36896.2,-86141.8,-8896.14,146.377,62.696,0.0000221023
4830,0,31.4641,-89.2967,590.01,36893.5,-87144,-8724.63,147.699,62.5304,0.000022302
4830,1,30.8365,-89.0867,598.375,40893.2,-84633.5,-8635.16,141.439,68.3405,0.0000213567
4830,2,30.2089,-88.8767,606.74,44892.9,-82123,-8545.7,135.351,73.9904,0.0000204375
4830,3,30.065,-88.8782,606.188,43611.9,-82244.8,-8569.55,135.675,71.9444,0.0000204864
4830,4,29.921,-88.8797,605.636,42330.8,-82366.5,-8593.41,136,69.8948,0.0000205354
4830,5,30.2929,-89.7454,596.726,39093.3,-85177.4,-8356.87,142.741,65.513,0.0000215533
4830,6,30.6647,-90.6112,587.817,35855.8,-87988.2,-8120.34,149.687,60.9984,0.000022602
4830,7,31.3025,-90.3727,590.768,37087,-87995.4,-8392.68,148.951,62.7776,0.000022491
4831,0,31.9403,-90.1342,593.719,38318.1,-88002.6,-8665.02,148.223,64.5391,0.000022381
4831,1,32.6382,-88.8437,600.54,40124.9,-87020.4,-8898.43,144.904,66.8148,0.0000218798
4831,2,33.336,-87.5532,607.361,41931.8,-86038.3,-9131.84,141.659,69.0394,0.00002139
4831,3,33.6156,-87.6107,602.676,40002,-86387.1,-8660.37,143.339,66.374,0.0000216436
4831,4,33.8952,-87.6681,597.992,38072.2,-86735.9,-8188.91,145.045,63.6669,0.0000219012
4831,5,35.0403,-87.9953,596.295,36717,-88870.2,-8263.52,149.037,61.5753,0.000022504
4831,6,36.1854,-88.3226,594.599,35361.9,-91004.6,-8338.13,153.052,59.4718,0.0000231102
4831,7,36.6755,-88.086,609.539,40363.9,-89427,-7749.34,146.712,66.2204,0.000022153
4832,0,37.1656,-87.8494,624.479,45365.9,-87849.4,-7160.55,140.676,72.6461,0.0000212415
4832,1,38.0632,-87.0664,618.362,43106.7,-87019.5,-7406.07,140.726,69.7112,0.000021249
4832,2,38.9609,-86.2834,612.244,40847.5,-86189.6,-7651.59,140.777,66.7176,0.0000212567
4832,3,38.5095,-87.0238,610.605,38054.3,-89703.3,-7568.4,146.909,62.3223,0.0000221826
4832,4,38.0581,-87.7642,608.966,35261.2,-93216.9,-7485.21,153.074,57.9033,0.0000231135
4832,5,37.4468,-88.4845,618.42,40199.4,-90484.2,-6849.76,146.315,65.0035,0.000022093
4832,6,36.8354,-89.2049,627.873,45137.7,-87751.6,-6214.32,139.76,71.8898,0.0000211032
4832,7,38.7443,-88.675,614.633,40644.1,-89528.8,-7351.17,145.662,66.1275,0.0000219944
4833,0,40.6531,-88.1451,601.393,36150.5,-91306.1,-8488.01,151.824,60.1113,0.0000229248
4833,1,40.367,-89.3307,607.171,37587,-89608.7,-7655.13,147.584,61.9051,0.0000222846
4833,2,40.0809,-90.5163,612.949,39023.4,-87911.3,-6822.24,143.423,63.6651,0.0000216563
4833,3,39.2645,-90.9789,620.34,41165.3,-88399.3,-6871.54,142.501,66.3593,0.0000215171
4833,4,38.4482,-91.4415,627.73,43307.1,-88887.3,-6920.83,141.601,68.99,0.0000213812
4833,5,38.528,-90.3943,611.532,40542.1,-89516.9,-7994.47,146.381,66.2959,0.000022103
4833,6,38.6078,-89.3472,595.334,37777.1,-90146.5,-9068.11,151.422,63.4553,0.000022864
4833,7,38.5046,-89.9293,597.347,36317.6,-90268.8,-8693.48,151.116,60.7982,0.0000228179
4834,0,38.4015,-90.5114,599.359,34858.1,-90391,-8318.85,150.813,58.159,0.0000227721
4834,1,38.0223,-90.2494,607.096,36876.4,-89496.1,-8445.44,147.417,60.7422,0.0000222593
4834,2,37.6432,-89.9873,614.834,38894.7,-88601.2,-8572.02,144.106,63.2604,0.0000217594
4834,3,38.1943,-89.9971,622.881,41447.5,-89500.4,-8203.31,143.688,66.5416,0.0000216963
4834,4,38.7455,-90.0069,630.928,44000.4,-90399.6,-7834.59,143.28,69.7391,0.0000216347
4834,5,40.1911,-89.3438,618.671,38804.5,-92739.8,-8640.74,149.902,62.7223,0.0000226345
4834,6,41.6367,-88.6807,606.414,33608.6,-95079.9,-9446.9,156.79,55.4219,0.0000236747
4834,7,41.4989,-88.5207,611.485,35546,-93224.6,-8973.19,152.456,58.1307,0.0000230202
4835,0,41.3611,-88.3607,616.556,37483.5,-91369.3,-8499.49,148.193,60.7949,0.0000223765
4835,1,42.1155,-88.8519,624.091,39655.2,-92038.9,-8636.2,147.477,63.5407,0.0000222684
4835,2,42.87,-89.3431,631.626,41826.9,-92708.5,-8772.9,146.777,66.221,0.0000221628
4835,3,44.5563,-89.1929,624.308,39345.4,-94914.6,-8682.68,152.032,63.0223,0.0000229561
4835,4,46.2426,-89.0428,616.991,36863.8,-97120.8,-8592.45,157.411,59.7478,0.0000237683
4835,5,46.4072,-89.4707,621.608,35240,-97505.4,-8343.83,156.86,56.6918,0.0000236852
4835,6,46.5719,-89.8987,626.224,33616.3,-97890.1,-8095.21,156.318,53.6808,0.0000236033
4835,7,46.6563,-89.6152,628.755,37198.6,-95133.3,-8251.97,151.304,59.1623,0.0000228463
4836,0,46.7408,-89.3318,631.286,40781,-92376.5,-8408.72,146.331,64.5998,0.0000220953
4836,1,47.0792,-90.175,638.36,42516.1,-92040.6,-7914.6,144.183,66.602,0.000021771
4836,2,47.4175,-91.0181,645.434,44251.2,-91704.8,-7420.47,142.082,68.5604,0.0000214538
4836,3,49.1113,-90.3573,633.971,40441,-93615.3,-7796.25,147.665,63.7899,0.0000222968
4836,4,50.8051,-89.6964,622.509,36630.7,-95525.8,-8172.04,153.453,58.8437,0.0000231707
4836,5,49.4351,-90.648,631.484,37514.5,-95117.1,-7217.76,150.625,59.407,0.0000227437
4836,6,48.0651,-91.5995,640.459,38398.3,-94708.4,-6263.48,147.876,59.9544,0.0000223286
4836,7,48.5457,-90.1781,639.81,41032.9,-93613.5,-7011.23,146.315,64.133,0.0000220929
4837,0,49.0263,-88.7566,639.161,43667.5,-92518.7,-7758.98,144.75,68.32,0.0000218567
4837,1,49.102,-89.4158,642.097,43518.7,-93610.4,-7138.7,145.789,67.7759,0.0000220135
4837,2,49.1776,-90.075,645.032,43369.9,-94702,-6518.41,146.817,67.2368,0.0000221688
4837,3,49.5001,-90.1224,648.666,43490.1,-95245.6,-6356.69,146.833,67.0454,0.0000221712
4837,4,49.8226,-90.1698,652.3,43610.3,-95789.1,-6194.96,146.848,66.8561,0.0000221734
4837,5,49.4781,-90.2196,643.588,40580.5,-97507.9,-6528.03,151.507,63.0535,0.0000228769
4837,6,49.1336,-90.2693,634.875,37550.6,-99226.8,-6861.1,156.294,59.1465,0.0000235997
4837,7,50.6852,-90.4889,635.652,38471.3,-99154.8,-6791.06,155.989,60.5227,0.0000235537
4838,0,52.2369,-90.7085,636.429,39392,-99082.9,-6721.01,155.686,61.8954,0.0000235079
4838,1,52.6753,-91.0755,643.487,41070.7,-98131.2,-6394.49,152.499,63.8252,0.0000230267
4838,2,53.1137,-91.4425,650.545,42749.3,-97179.5,-6067.97,149.382,65.713,0.000022556
4838,3,52.9319,-92.809,651.662,41075.8,-98262.3,-5265.28,150.787,63.0324,0.0000227682
4838,4,52.7501,-94.1755,652.779,39402.3,-99345.1,-4462.59,152.188,60.3609,0.0000229798
4838,5,53.1449,-93.348,647.301,39464.4,-99980.3,-5496.83,154.457,60.9676,0.0000233224
4838,6,53.5396,-92.5205,641.823,39526.4,-100616,-6531.06,156.765,61.5847,0.0000236709
4838,7,53.6859,-92.212,646.07,42369.4,-98654.8,-6500.37,152.7,65.5802,0.000023057
4839,0,53.8322,-91.9035,650.317,45212.3,-96694,-6469.68,148.687,69.5235,0.0000224512
4839,1,53.0409,-91.9947,655.401,44014.2,-96728.3,-6119.72,147.586,67.1562,0.0000222849
4839,2,52.2495,-92.0859,660.485,42816.2,-96762.5,-5769.76,146.502,64.8253,0.0000221212
4839,3,52.8541,-91.7712,655.938,42348.4,-98328.3,-6398.38,149.905,64.5616,0.000022635
4839,4,53.4586,-91.4565,651.39,41880.6,-99894,-7027,153.355,64.2942,0.000023156
4839,5,53.676,-90.7632,652.912,41983.8,-99245.9,-7468.79,152.005,64.3023,0.0000229521
4839,6,53.8934,-90.0698,654.434,42086.9,-98597.9,-7910.58,150.661,64.3104,0.0000227492
4839,7,54.5856,-88.9248,659.401,43600.2,-97819.2,-7985.79,148.346,66.1209,0.0000223995
4840,0,55.2777,-87.7798,664.368,45113.5,-97040.5,-8061.01,146.064,67.9044,0.0000220551
4840,1,53.5919,-87.6561,663.052,43766.6,-97372.2,-8047.89,146.855,66.0079,0.0000221744
4840,2,51.906,-87.5324,661.736,42419.8,-97703.9,-8034.76,147.648,64.1038,0.0000222942
4840,3,52.2102,-87.4799,659.031,42694.9,-99038.8,-8181.43,150.279,64.7843,0.0000226916
4840,4,52.5145,-87.4275,656.326,42970,-100374,-8328.1,152.933,65.4705,0.0000230922
4840,5,52.9372,-87.9547,662.201,44374.7,-100065,-8127.29,151.109,67.011,0.0000228169
4840,6,53.3599,-88.4819,668.076,45779.5,-99756,-7926.47,149.318,68.5244,0.0000225465
4840,7,51.9952,-88.7675,668.302,45710.9,-99103.9,-7787.52,148.292,68.3986,0.0000223915
4841,0,50.6305,-89.0531,668.528,45642.3,-98451.9,-7648.56,147.267,68.2728,0.0000222366
4841,1,49.943,-90.8603,667.563,44454.5,-100207,-6644.82,150.109,66.5922,0.0000226658
4841,2,49.2555,-92.6676,666.598,43266.7,-101963,-5641.08,152.96,64.9067,0.0000230963
4841,3,50.1297,-92.6451,665.037,43295,-102077,-6385.31,153.491,65.1016,0.0000231766
4841,4,51.0039,-92.6227,663.476,43323.3,-102192,-7129.54,154.026,65.2974,0.0000232572
4841,5,51.804,-93.5122,661.69,42378.4,-102283,-6489.64,154.579,64.0457,0.0000233407
4841,6,52.604,-94.4018,659.903,41433.5,-102374,-5849.75,155.135,62.7873,0.0000234247
4841,7,52.6369,-94.0148,662.692,41984.6,-101313,-6242.2,152.88,63.3547,0.0000230843
4842,0,52.6698,-93.6277,665.481,42535.8,-100251,-6634.65,150.645,63.9174,0.0000227468
